qname	tname	num_alns	pid	qcov	tcov
GCA_000168935.3_2_609838-686526	GCA_002284205.1_9_165-37332	6	97.39	29.42	60.04
GCA_000174115.1_4_690852-779483	GCA_003347715.1_44_507646-603903	6	97.76	74.09	67.69
GCA_000174115.1_4_690852-779483	GCA_000279285.1_27_561148-659761	8	97.52	71.35	63.67
GCA_000174115.1_4_690852-779483	GCA_001515165.1_1_62-76095	4	97.97	38.48	44.55
GCA_000174115.1_4_690852-779483	GCA_018310255.1_2_258032-338615	7	97.83	69.97	76.37
GCA_000174115.1_4_690852-779483	GCA_003057035.1_1_263738-394363	9	97.83	79.95	54.22
GCA_000174115.1_4_690852-779483	GCA_001515115.1_2_43814-162281	9	97.86	79.95	59.78
GCA_000174115.1_4_690852-779483	GCA_000969265.1_1_296392-371313	11	97.95	63.43	78.01
GCA_000174115.1_4_690852-779483	GCA_008085535.1_18_239923-306318	6	99.3	55.62	73.12
GCA_000174115.1_4_690852-779483	GCA_003347755.1_3_262447-335054	6	97.56	57.94	70.08
GCA_000174115.1_4_690852-779483	GCA_000168935.3_2_609838-686526	10	97.57	68.24	78.25
GCA_000174115.1_4_690852-779483	GCA_008083965.1_17_247490-352138	8	96.07	52.98	44.17
GCA_000174115.1_4_690852-779483	GCA_001402425.1_8_259547-342567	8	97.33	70.45	74.34
GCA_000174115.1_4_690852-779483	GCA_006803125.1_140_217-42928	4	97.49	43.28	88.7
GCA_000174115.1_4_690852-779483	GCA_013357885.1_2_844226-931927	9	97.26	49.2	48.99
GCA_000174115.1_4_690852-779483	GCA_008085575.1_33_1-58089	5	97.71	31.92	48.28
GCA_000174115.1_4_690852-779483	GCA_008084655.1_22_573669-672062	8	97.68	75.54	67.57
GCA_000174115.1_4_690852-779483	GCA_008083745.1_43_141674-221498	7	95.65	34.42	37.99
GCA_000174115.1_4_690852-779483	GCA_000338875.1_34_202-75385	7	94.79	42.52	50.12
GCA_000174115.1_4_690852-779483	GCA_000473825.1_172_125-37707	2	95.43	37.74	88.97
GCA_000174115.1_4_690852-779483	GCA_000473785.1_173_120-37698	2	95.43	37.74	88.97
GCA_000174115.1_4_690852-779483	GCA_003056995.1_2_137927-242490	6	97.56	67.67	56.67
GCA_000174115.1_4_690852-779483	GCA_001718105.1_13_3-65679	7	97.51	31.34	42.06
GCA_000174115.1_4_690852-779483	GCA_021228575.1_3_94666-156569	5	97.93	29.54	41.78
GCA_000174115.1_4_690852-779483	GCA_001743085.1_93_56874-131989	4	98.73	30.86	36.1
GCA_000174115.1_4_690852-779483	GCA_003348545.1_34_456-30917	2	98.45	21.0	61.1
GCA_000174115.1_4_690852-779483	GCA_006803115.1_114_2-22835	1	97.9	19.2	74.53
GCA_000174115.1_4_690852-779483	GCA_013111105.1_61_176-24543	3	98.2	18.94	70.19
GCA_000174115.1_4_690852-779483	GCA_000279265.1_3_430487-493623	5	98.13	29.57	41.13
GCA_000174115.1_4_690852-779483	GCA_006802595.1_90_50942-110938	7	97.24	45.74	66.91
GCA_000174115.1_4_690852-779483	GCA_008083455.1_7_392948-468056	6	97.41	29.67	34.76
GCA_000174115.1_4_690852-779483	GCA_006803005.1_10_112-28147	7	97.84	20.99	66.69
GCA_000174115.1_4_690852-779483	GCA_019793275.1_19_283586-346134	5	97.52	29.64	41.5
GCA_000174115.1_4_690852-779483	GCA_006802475.1_26_3-21669	3	97.87	18.97	79.12
GCA_000174115.1_4_690852-779483	GCA_005636045.1_14_2-48329	3	97.02	34.01	61.38
GCA_000174115.1_4_690852-779483	GCA_008083535.1_10_145896-212356	7	97.21	30.87	41.0
GCA_000174115.1_4_690852-779483	GCA_008084025.1_50_391-65479	6	97.31	29.67	40.12
GCA_000174115.1_4_690852-779483	GCA_008084455.1_31_215426-283013	4	98.07	30.97	40.25
GCA_000174115.1_4_690852-779483	GCA_003312085.1_8_187662-228243	4	97.5	31.98	69.33
GCA_000174115.1_4_690852-779483	GCA_003348735.1_7_18492-90684	5	97.53	29.6	35.99
GCA_000174115.1_4_690852-779483	GCA_008084825.1_48_274300-312356	4	97.58	29.27	67.52
GCA_000174115.1_4_690852-779483	GCA_006802345.1_73_44-49794	9	97.09	41.62	73.3
GCA_000174115.1_4_690852-779483	GCA_006802395.1_184_1-36213	4	97.41	32.07	77.76
GCA_000174115.1_4_690852-779483	GCA_003348095.1_58_51708-123894	7	97.5	29.59	36.45
GCA_000174115.1_4_690852-779483	GCA_006803105.1_92_74918-117126	7	96.64	34.52	72.08
GCA_000174115.1_4_690852-779483	GCA_013110975.1_11_34-69935	7	97.26	45.91	57.47
GCA_000174115.1_4_690852-779483	GCA_002284235.1_83_368-75275	5	97.88	29.58	34.67
GCA_000174115.1_4_690852-779483	GCA_024745065.1_41_90-62542	7	97.21	50.6	70.53
GCA_000174115.1_4_690852-779483	GCA_008083955.1_7_16201-70846	2	97.83	18.98	30.79
GCA_000174115.1_4_690852-779483	GCA_006802555.1_62_3-49700	9	96.49	36.23	63.78
GCA_000174115.1_4_690852-779483	GCA_017426915.1_37_353014-415942	4	97.41	31.14	43.48
GCA_000174115.1_4_690852-779483	GCA_001292785.1_131_54-22796	1	98.08	18.78	73.21
GCA_000174115.1_4_690852-779483	GCA_006802865.1_86_58365-112165	10	96.89	36.26	59.0
GCA_000174115.1_4_690852-779483	GCA_006802485.1_133_701-58153	6	97.36	30.93	47.26
GCA_000174115.1_4_690852-779483	GCA_006803025.1_186_494-68331	7	97.62	32.36	42.38
GCA_000174115.1_4_690852-779483	GCA_017426965.1_65_102-245094	16	96.47	64.41	24.02
GCA_000174115.1_4_690852-779483	GCA_001402685.1_78_2228-104566	8	96.8	46.87	40.05
GCA_000174115.1_4_690852-779483	GCA_006802915.1_4_1-20316	3	97.66	18.94	84.18
GCA_000174115.1_4_690852-779483	GCA_013111195.1_37_3-42974	3	96.84	35.12	71.34
GCA_000174115.1_4_690852-779483	GCA_001857305.1_87_57710-122574	5	97.87	29.61	40.08
GCA_000174115.1_4_690852-779483	GCA_017426785.1_13_229-59908	11	96.67	37.32	54.55
GCA_000174115.1_4_690852-779483	GCA_000788675.1_30_3-53246	12	96.86	37.02	60.22
GCA_000174115.1_4_690852-779483	GCA_006802575.1_169_256-36109	7	97.38	30.51	75.67
GCA_000174115.1_4_690852-779483	GCA_006803135.1_89_435-42498	6	96.68	34.16	71.57
GCA_000174115.1_4_690852-779483	GCA_013111295.1_17_211-56910	4	97.19	42.53	65.62
GCA_000174115.1_4_690852-779483	GCA_019458465.1_2_660687-727625	5	97.28	29.62	38.75
GCA_000174115.1_4_690852-779483	GCA_003348985.1_4_25519-95008	7	97.34	30.87	39.16
GCA_000174115.1_4_690852-779483	GCA_003349265.1_79_1-37777	3	96.93	33.92	78.32
GCA_000174115.1_4_690852-779483	GCA_006802655.1_146_48499-85697	6	97.58	32.03	76.5
GCA_000174115.1_4_690852-779483	GCA_002890525.1_20_188736-246971	5	97.32	32.39	48.86
GCA_000174115.1_4_690852-779483	GCA_006802605.1_6_43-26345	4	97.54	19.18	65.84
GCA_000174115.1_4_690852-779483	GCA_002216685.1_2_711848-810357	12	95.94	52.79	46.99
GCA_000174115.1_4_690852-779483	GCA_000176715.1_9_60706-133991	6	97.35	32.44	39.02
GCA_000174115.1_4_690852-779483	GCA_008084855.1_11_466-72979	5	97.67	29.56	35.79
GCA_000174115.1_4_690852-779483	GCA_002284395.1_23_3-59781	8	97.27	45.85	67.15
GCA_000174115.1_4_690852-779483	GCA_008083365.1_32_12090-121529	14	96.53	57.32	46.05
GCA_000174115.1_4_690852-779483	GCA_008085625.1_37_28233-92903	4	97.97	30.84	41.89
GCA_000174115.1_4_690852-779483	GCA_000152445.1_22_543016-617581	10	97.4	57.71	67.64
GCA_000174115.1_4_690852-779483	GCA_001402675.1_4_217771-307261	14	94.65	54.08	53.22
GCA_000174115.1_4_690852-779483	GCA_008083255.1_9_1520-83773	6	96.47	30.76	32.85
GCA_000174115.1_4_690852-779483	GCA_006802275.1_45_165-20970	1	97.59	18.94	80.71
GCA_000174115.1_4_690852-779483	GCA_902810005.1_5_147023-196736	7	96.96	34.43	59.92
GCA_000174115.1_4_690852-779483	GCA_002114205.1_2_53539-106543	5	97.76	32.37	53.61
GCA_000174115.1_4_690852-779483	GCA_006802255.1_97_240-42376	6	96.68	34.43	72.08
GCA_000174115.1_4_690852-779483	GCA_006802155.1_89_148-87733	5	97.43	29.45	29.54
GCA_000174115.1_4_690852-779483	GCA_006802165.1_102_918-55522	9	96.99	40.35	65.21
GCA_000174115.1_4_690852-779483	GCA_001857155.1_154_368-57764	5	97.27	32.16	49.22
GCA_000174115.1_4_690852-779483	GCA_006802495.1_160_470862-510741	4	96.65	31.66	69.6
GCA_000174115.1_4_690852-779483	GCA_017426905.1_21_499-19971	1	97.6	18.92	86.11
GCA_000174115.1_4_690852-779483	GCA_003311895.1_83_3-23299	1	97.59	18.92	71.99
GCA_000174115.1_4_690852-779483	GCA_003311885.1_17_97576-166595	12	95.87	52.73	67.03
GCA_000174115.1_4_690852-779483	GCA_001857455.1_76_273806-296975	1	97.51	18.96	72.55
GCA_000174115.1_4_690852-779483	GCA_014654545.1_66_155337-232614	9	97.71	61.79	70.86
GCA_000174115.1_4_690852-779483	GCA_008084835.1_42_175137-219223	4	96.44	31.8	63.4
GCA_000174115.1_4_690852-779483	GCA_015343015.1_113_82762-137762	5	97.34	29.41	46.91
GCA_000174115.1_4_690852-779483	GCA_017426985.1_67_149609-215499	5	96.89	46.67	61.72
GCA_000174115.1_4_690852-779483	GCA_008083415.1_14_340300-393490	4	97.91	30.87	50.94
GCA_000174115.1_4_690852-779483	GCA_006802295.1_26_349-27343	4	97.38	19.18	64.09
GCA_000174115.1_4_690852-779483	GCA_001857345.1_161_55913-123302	5	97.57	29.57	38.5
GCA_000174115.1_4_690852-779483	GCA_000302965.1_59_257217-301829	5	97.39	30.55	60.12
GCA_000174115.1_4_690852-779483	GCA_000174235.1_4_679590-760459	17	97.35	53.0	60.38
GCA_000174115.1_4_690852-779483	GCA_001402155.1_2_258-83882	8	97.12	45.18	47.33
GCA_000174115.1_4_690852-779483	GCA_000176215.1_3_368381-428089	8	96.4	33.56	51.03
GCA_000174115.1_4_690852-779483	GCA_000518145.1_12_3-61424	8	97.57	26.87	38.87
GCA_000174115.1_4_690852-779483	GCA_008083975.1_34_193103-213681	1	97.69	18.78	80.91
GCA_000174115.1_4_690852-779483	GCA_006803015.1_171_174-18850	1	97.69	18.78	89.15
GCA_000174115.1_4_690852-779483	GCA_008369605.1_2_349652-406555	4	97.39	31.03	47.9
GCA_000174115.1_4_690852-779483	GCA_006802365.1_179_433-17757	1	97.68	18.78	96.09
GCA_000174115.1_4_690852-779483	GCA_006802935.1_159_327-40946	4	95.93	34.95	75.11
GCA_000174115.1_4_690852-779483	GCA_001558475.2_1_32034-96768	4	97.24	31.01	42.07
GCA_000174115.1_4_690852-779483	GCA_001402365.1_21_327394-350139	1	97.6	18.78	73.19
GCA_000174115.1_4_690852-779483	GCA_002097735.1_119_163-20636	2	97.56	19.43	84.1
GCA_000174115.1_4_690852-779483	GCA_008083465.1_12_79396-148138	5	96.94	32.47	41.49
GCA_000174115.1_4_690852-779483	GCA_024746925.1_93_377-24097	1	97.64	18.67	69.75
GCA_000174115.1_4_690852-779483	GCA_006802685.1_549_1-21523	1	97.1	18.93	77.97
GCA_000174115.1_4_690852-779483	GCA_003312035.1_14_32595-95281	5	97.39	31.06	43.52
GCA_000174115.1_4_690852-779483	GCA_003311755.1_88_240-30486	5	97.25	29.24	84.82
GCA_000174115.1_4_690852-779483	GCA_003311865.1_56_2-23938	2	97.53	18.88	69.86
GCA_000174115.1_4_690852-779483	GCA_002241275.1_79_669-19688	1	94.11	18.96	88.4
GCA_000174115.1_4_690852-779483	GCA_001989755.2_47_8-41334	4	94.46	34.25	72.31
GCA_000174115.1_4_690852-779483	GCA_001990085.2_61_8-43102	4	94.45	34.25	69.34
GCA_000174115.1_4_690852-779483	GCA_024748415.1_32_229720-309677	5	93.64	45.45	50.09
GCA_000174115.1_4_690852-779483	GCA_006802075.1_84_257554-307626	10	96.84	35.44	62.37
GCA_000174115.1_4_690852-779483	GCA_021166915.1_111_49308-92757	9	97.68	25.3	51.72
GCA_000174115.1_4_690852-779483	GCA_021166995.1_223_56027-100933	8	96.69	32.45	63.64
GCA_000174115.1_4_690852-779483	GCA_000176455.1_24_1-38265	2	97.38	15.42	35.66
GCA_000174115.1_4_690852-779483	GCA_008085635.1_11_218669-290472	7	97.32	31.01	38.42
GCA_000174115.1_4_690852-779483	GCA_014281135.1_13_457-15519	1	98.3	13.75	80.93
GCA_000174115.1_4_690852-779483	GCA_003312005.1_146_108-43010	5	95.64	33.73	68.63
GCA_000174115.1_4_690852-779483	GCA_002284205.1_9_165-37332	6	96.48	26.51	61.27
GCA_000174115.1_4_690852-779483	GCA_008084795.1_2_160-84330	14	97.81	66.5	69.59
GCA_000174115.1_4_690852-779483	GCA_016456855.1_328_20640-114820	13	96.49	64.03	59.75
GCA_000174115.1_4_690852-779483	GCA_003716505.1_2_479340-595857	14	96.88	62.58	47.41
GCA_000174115.1_4_690852-779483	GCA_003716425.1_2_1141978-1163292	2	97.73	16.81	69.92
GCA_000174115.1_4_690852-779483	GCA_017427005.1_45_239380-294381	11	97.08	41.13	64.93
GCA_000174115.1_4_690852-779483	GCA_002284425.1_70_1-31123	3	97.08	24.18	67.3
GCA_000174115.1_4_690852-779483	GCA_003347725.1_87_2-48665	5	97.53	30.83	55.66
GCA_000174115.1_4_690852-779483	GCA_008083355.1_69_1-10770	1	97.62	11.32	93.04
GCA_000174115.1_4_690852-779483	GCA_019504425.1_2_377785-479613	15	95.53	50.03	43.05
GCA_000174115.1_4_690852-779483	GCA_013414365.1_85_57226-136396	8	97.06	29.51	32.72
GCA_000174115.1_4_690852-779483	GCA_003349315.1_1_1-20028	3	96.04	16.91	72.47
GCA_000174115.1_4_690852-779483	GCA_003349725.1_379_1-9553	1	97.45	10.78	100.0
GCA_000174235.1_4_679590-760459	GCA_000518145.1_12_3-61424	10	99.57	47.48	57.66
GCA_000174235.1_4_679590-760459	GCA_006802345.1_73_44-49794	10	97.65	56.48	85.81
GCA_000174235.1_4_679590-760459	GCA_006802575.1_169_256-36109	12	98.3	40.89	83.92
GCA_000174235.1_4_679590-760459	GCA_006803025.1_186_494-68331	13	98.23	41.85	45.54
GCA_000174235.1_4_679590-760459	GCA_006802655.1_146_48499-85697	11	98.17	40.62	80.34
GCA_000174235.1_4_679590-760459	GCA_021166915.1_111_49308-92757	12	98.42	40.1	67.75
GCA_000174235.1_4_679590-760459	GCA_006802255.1_97_240-42376	8	98.01	46.29	86.78
GCA_000174235.1_4_679590-760459	GCA_006803105.1_92_74918-117126	9	97.84	46.38	86.74
GCA_000174235.1_4_679590-760459	GCA_006803135.1_89_435-42498	8	97.76	46.02	86.37
GCA_000174235.1_4_679590-760459	GCA_006802165.1_102_918-55522	11	98.07	60.35	87.73
GCA_000174235.1_4_679590-760459	GCA_006802605.1_6_43-26345	7	97.84	30.16	89.37
GCA_000174235.1_4_679590-760459	GCA_006802295.1_26_349-27343	7	97.72	30.15	87.02
GCA_000174235.1_4_679590-760459	GCA_006802075.1_84_257554-307626	13	98.28	56.02	88.64
GCA_000174235.1_4_679590-760459	GCA_021166995.1_223_56027-100933	12	98.2	49.74	87.53
GCA_000174235.1_4_679590-760459	GCA_003348095.1_58_51708-123894	15	97.9	37.85	38.11
GCA_000174235.1_4_679590-760459	GCA_006803005.1_10_112-28147	13	97.92	32.09	84.07
GCA_000174235.1_4_679590-760459	GCA_006802865.1_86_58365-112165	15	97.28	48.04	67.82
GCA_000174235.1_4_679590-760459	GCA_006802595.1_90_50942-110938	15	97.3	53.63	67.07
GCA_000174235.1_4_679590-760459	GCA_013111105.1_61_176-24543	9	97.64	27.92	88.99
GCA_000174235.1_4_679590-760459	GCA_006802475.1_26_3-21669	5	98.1	23.29	86.92
GCA_000174235.1_4_679590-760459	GCA_000152445.1_22_543016-617581	15	97.67	71.23	72.11
GCA_000174235.1_4_679590-760459	GCA_006802915.1_4_1-20316	5	98.32	22.57	89.81
GCA_000174235.1_4_679590-760459	GCA_006802555.1_62_3-49700	11	97.72	48.75	76.68
GCA_000174235.1_4_679590-760459	GCA_017426785.1_13_229-59908	15	97.44	47.27	59.84
GCA_000174235.1_4_679590-760459	GCA_006803015.1_171_174-18850	2	99.62	20.69	88.87
GCA_000174235.1_4_679590-760459	GCA_006802275.1_45_165-20970	3	97.96	21.78	83.13
GCA_000174235.1_4_679590-760459	GCA_008083465.1_12_79396-148138	10	97.26	40.93	43.38
GCA_000174235.1_4_679590-760459	GCA_008084455.1_31_215426-283013	9	97.84	30.78	33.08
GCA_000174235.1_4_679590-760459	GCA_008083415.1_14_340300-393490	9	97.73	30.64	41.81
GCA_000174235.1_4_679590-760459	GCA_021228575.1_3_94666-156569	9	97.95	30.66	35.97
GCA_000174235.1_4_679590-760459	GCA_014654545.1_66_155337-232614	15	97.62	55.75	54.49
GCA_000174235.1_4_679590-760459	GCA_001857305.1_87_57710-122574	9	97.83	30.72	34.4
GCA_000174235.1_4_679590-760459	GCA_001857455.1_76_273806-296975	3	97.94	22.44	77.02
GCA_000174235.1_4_679590-760459	GCA_008085625.1_37_28233-92903	9	97.89	30.66	34.43
GCA_000174235.1_4_679590-760459	GCA_024745065.1_41_90-62542	14	97.6	57.27	68.91
GCA_000174235.1_4_679590-760459	GCA_000176715.1_9_60706-133991	12	98.03	35.74	36.06
GCA_000174235.1_4_679590-760459	GCA_003348545.1_34_456-30917	5	98.05	24.52	60.98
GCA_000174235.1_4_679590-760459	GCA_001402685.1_78_2228-104566	11	97.2	46.57	34.48
GCA_000174235.1_4_679590-760459	GCA_008085575.1_33_1-58089	11	97.65	34.53	42.55
GCA_000174235.1_4_679590-760459	GCA_000302965.1_59_257217-301829	9	98.17	39.58	64.41
GCA_000174235.1_4_679590-760459	GCA_008084025.1_50_391-65479	13	97.55	35.14	38.67
GCA_000174235.1_4_679590-760459	GCA_003348735.1_7_18492-90684	11	97.89	35.15	34.83
GCA_000174235.1_4_679590-760459	GCA_008084855.1_11_466-72979	9	97.82	30.69	30.75
GCA_000174235.1_4_679590-760459	GCA_001515165.1_1_62-76095	12	97.55	36.09	34.07
GCA_000174235.1_4_679590-760459	GCA_017426965.1_65_102-245094	22	97.42	61.54	19.44
GCA_000174235.1_4_679590-760459	GCA_000279285.1_27_561148-659761	15	97.4	58.9	45.95
GCA_000174235.1_4_679590-760459	GCA_008083455.1_7_392948-468056	15	97.37	38.03	36.62
GCA_000174235.1_4_679590-760459	GCA_006803115.1_114_2-22835	3	97.9	21.09	73.29
GCA_000174235.1_4_679590-760459	GCA_003349265.1_79_1-37777	4	97.28	36.91	78.2
GCA_000174235.1_4_679590-760459	GCA_000176215.1_3_368381-428089	13	97.98	35.84	44.31
GCA_000174235.1_4_679590-760459	GCA_005636045.1_14_2-48329	4	97.12	37.04	61.3
GCA_000174235.1_4_679590-760459	GCA_002114205.1_2_53539-106543	10	98.06	39.86	54.63
GCA_000174235.1_4_679590-760459	GCA_001718105.1_13_3-65679	11	97.9	35.69	40.1
GCA_000174235.1_4_679590-760459	GCA_008084835.1_42_175137-219223	8	97.74	30.41	50.03
GCA_000174235.1_4_679590-760459	GCA_003312085.1_8_187662-228243	11	98.02	38.09	66.98
GCA_000174235.1_4_679590-760459	GCA_017426985.1_67_149609-215499	13	97.09	49.51	55.29
GCA_000174235.1_4_679590-760459	GCA_003057035.1_1_263738-394363	19	97.55	64.85	38.01
GCA_000174235.1_4_679590-760459	GCA_008083965.1_17_247490-352138	13	97.2	50.56	35.9
GCA_000174235.1_4_679590-760459	GCA_006802485.1_133_701-58153	11	97.91	39.84	50.38
GCA_000174235.1_4_679590-760459	GCA_003056995.1_2_137927-242490	11	97.63	54.83	39.98
GCA_000174235.1_4_679590-760459	GCA_008369605.1_2_349652-406555	11	97.81	30.91	39.41
GCA_000174235.1_4_679590-760459	GCA_002890525.1_20_188736-246971	10	97.84	35.74	45.3
GCA_000174235.1_4_679590-760459	GCA_000168935.3_2_609838-686526	18	97.8	67.5	67.17
GCA_000174235.1_4_679590-760459	GCA_006802395.1_184_1-36213	11	97.86	40.38	80.97
GCA_000174235.1_4_679590-760459	GCA_000788675.1_30_3-53246	14	97.17	43.5	61.59
GCA_000174235.1_4_679590-760459	GCA_013110975.1_11_34-69935	11	97.17	46.56	50.53
GCA_000174235.1_4_679590-760459	GCA_902810005.1_5_147023-196736	11	97.11	38.32	55.71
GCA_000174235.1_4_679590-760459	GCA_003347755.1_3_262447-335054	15	97.55	58.81	62.31
GCA_000174235.1_4_679590-760459	GCA_000279265.1_3_430487-493623	9	97.77	30.7	35.32
GCA_000174235.1_4_679590-760459	GCA_003311885.1_17_97576-166595	11	96.92	46.68	51.38
GCA_000174235.1_4_679590-760459	GCA_001402425.1_8_259547-342567	13	97.59	63.92	58.31
GCA_000174235.1_4_679590-760459	GCA_006802935.1_159_327-40946	4	97.64	36.58	72.37
GCA_000174235.1_4_679590-760459	GCA_008083535.1_10_145896-212356	12	97.21	35.77	39.8
GCA_000174235.1_4_679590-760459	GCA_003311895.1_83_3-23299	3	97.75	21.07	71.79
GCA_000174235.1_4_679590-760459	GCA_006802155.1_89_148-87733	11	97.59	34.48	28.1
GCA_000174235.1_4_679590-760459	GCA_013111195.1_37_3-42974	5	96.83	37.46	69.73
GCA_000174235.1_4_679590-760459	GCA_008085635.1_11_218669-290472	15	97.83	37.97	38.4
GCA_000174235.1_4_679590-760459	GCA_008083365.1_32_12090-121529	14	97.36	56.24	38.71
GCA_000174235.1_4_679590-760459	GCA_002284235.1_83_368-75275	10	97.78	31.72	30.88
GCA_000174235.1_4_679590-760459	GCA_008084825.1_48_274300-312356	9	97.63	31.08	59.43
GCA_000174235.1_4_679590-760459	GCA_003348985.1_4_25519-95008	11	97.77	35.63	37.88
GCA_000174235.1_4_679590-760459	GCA_001857155.1_154_368-57764	9	97.68	30.67	38.85
GCA_000174235.1_4_679590-760459	GCA_008083255.1_9_1520-83773	11	97.42	34.75	30.06
GCA_000174235.1_4_679590-760459	GCA_008084655.1_22_573669-672062	12	97.5	54.94	42.78
GCA_000174235.1_4_679590-760459	GCA_001515115.1_2_43814-162281	19	97.48	64.85	41.93
GCA_000174235.1_4_679590-760459	GCA_008083975.1_34_193103-213681	4	97.9	21.69	84.32
GCA_000174235.1_4_679590-760459	GCA_002284395.1_23_3-59781	8	97.37	45.58	61.01
GCA_000174235.1_4_679590-760459	GCA_001743085.1_93_56874-131989	9	97.78	30.62	29.63
GCA_000174235.1_4_679590-760459	GCA_019458465.1_2_660687-727625	9	97.6	30.66	33.3
GCA_000174235.1_4_679590-760459	GCA_008083955.1_7_16201-70846	5	97.31	24.15	35.15
GCA_000174235.1_4_679590-760459	GCA_015343015.1_113_82762-137762	9	97.64	30.61	40.44
GCA_000174235.1_4_679590-760459	GCA_006802495.1_160_470862-510741	9	97.49	30.56	55.39
GCA_000174235.1_4_679590-760459	GCA_001402155.1_2_258-83882	12	97.11	46.53	42.26
GCA_000174235.1_4_679590-760459	GCA_017426905.1_21_499-19971	3	97.64	21.08	85.89
GCA_000174235.1_4_679590-760459	GCA_006802365.1_179_433-17757	2	97.92	20.69	95.8
GCA_000174235.1_4_679590-760459	GCA_019793275.1_19_283586-346134	10	97.45	34.13	40.08
GCA_000174235.1_4_679590-760459	GCA_001292785.1_131_54-22796	3	97.9	20.76	72.99
GCA_000174235.1_4_679590-760459	GCA_017426915.1_37_353014-415942	12	97.5	34.75	39.5
GCA_000174235.1_4_679590-760459	GCA_001857345.1_161_55913-123302	9	97.62	30.67	33.08
GCA_000174235.1_4_679590-760459	GCA_001558475.2_1_32034-96768	10	97.65	30.84	34.54
GCA_000174235.1_4_679590-760459	GCA_002097735.1_119_163-20636	4	97.83	20.86	81.45
GCA_000174235.1_4_679590-760459	GCA_001402675.1_4_217771-307261	15	96.88	51.81	44.36
GCA_000174235.1_4_679590-760459	GCA_018310255.1_2_258032-338615	16	97.73	57.86	55.14
GCA_000174235.1_4_679590-760459	GCA_013357885.1_2_844226-931927	12	97.31	51.42	44.52
GCA_000174235.1_4_679590-760459	GCA_002216685.1_2_711848-810357	11	96.7	46.76	36.06
GCA_000174235.1_4_679590-760459	GCA_003347715.1_44_507646-603903	15	97.32	58.82	46.96
GCA_000174235.1_4_679590-760459	GCA_013111295.1_17_211-56910	9	97.28	49.88	65.79
GCA_000174235.1_4_679590-760459	GCA_006803125.1_140_217-42928	7	97.45	42.96	80.91
GCA_000174235.1_4_679590-760459	GCA_000174115.1_4_690852-779483	17	97.35	60.38	53.0
GCA_000174235.1_4_679590-760459	GCA_008085535.1_18_239923-306318	11	96.94	36.56	40.69
GCA_000174235.1_4_679590-760459	GCA_000969265.1_1_296392-371313	9	97.18	50.03	53.2
GCA_000174235.1_4_679590-760459	GCA_001402365.1_21_327394-350139	3	97.68	20.76	72.97
GCA_000174235.1_4_679590-760459	GCA_024746925.1_93_377-24097	3	97.74	20.69	69.75
GCA_000174235.1_4_679590-760459	GCA_008083745.1_43_141674-221498	12	96.93	35.65	33.04
GCA_000174235.1_4_679590-760459	GCA_000338875.1_34_202-75385	9	96.7	42.16	44.69
GCA_000174235.1_4_679590-760459	GCA_006802685.1_549_1-21523	4	97.46	24.89	88.69
GCA_000174235.1_4_679590-760459	GCA_000473825.1_172_125-37707	5	96.29	36.99	79.06
GCA_000174235.1_4_679590-760459	GCA_000473785.1_173_120-37698	5	96.28	36.99	79.06
GCA_000174235.1_4_679590-760459	GCA_003311755.1_88_240-30486	9	97.65	30.42	72.97
GCA_000174235.1_4_679590-760459	GCA_003312035.1_14_32595-95281	11	97.75	30.84	35.66
GCA_000174235.1_4_679590-760459	GCA_003311865.1_56_2-23938	4	97.54	21.02	69.67
GCA_000174235.1_4_679590-760459	GCA_002284205.1_9_165-37332	7	97.47	35.09	75.53
