gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
FGTTVPXB_CDS_0320	234250	234384	+	GCA_017426965.1_65_102-245094	-0.0818361517746378	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0320	FGTTVPXB_CDS_0320
FGTTVPXB_CDS_0321	234401	235042	+	GCA_017426965.1_65_102-245094	-1356.2755414217556	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0321	FGTTVPXB_CDS_0321
FGTTVPXB_CDS_0322	235042	235728	+	GCA_017426965.1_65_102-245094	-7347.41636194374	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0322	FGTTVPXB_CDS_0322
FGTTVPXB_CDS_0323	235725	236141	+	GCA_017426965.1_65_102-245094	-293.99945542272167	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0323	FGTTVPXB_CDS_0323
FGTTVPXB_CDS_0324	236152	236985	+	GCA_017426965.1_65_102-245094	-31043.50215124436	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0324	FGTTVPXB_CDS_0324
FGTTVPXB_CDS_0325	237087	238028	+	GCA_017426965.1_65_102-245094	-12347.298918363822	12197	226.0	0.444	3.58e-67	p40278 VI_04151	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0325	FGTTVPXB_CDS_0325
FGTTVPXB_CDS_0326	238028	238807	+	GCA_017426965.1_65_102-245094	-20579.19475651492	293	131.0	0.334	6.49e-36	p21813 VI_04201	PHANOTATE	CDS	#ff59f5	ABC transporter	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0326	FGTTVPXB_CDS_0326
FGTTVPXB_CDS_0327	239402	238941	-	GCA_017426965.1_65_102-245094	-2056.816938546905	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0327	FGTTVPXB_CDS_0327
FGTTVPXB_CDS_0328	239490	239395	-	GCA_017426965.1_65_102-245094	-0.4772175475676948	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0328	FGTTVPXB_CDS_0328
FGTTVPXB_CDS_0329	239636	239538	-	GCA_017426965.1_65_102-245094	-0.1951209347207741	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0329	FGTTVPXB_CDS_0329
FGTTVPXB_CDS_0330	239733	239641	-	GCA_017426965.1_65_102-245094	-0.2265895969340873	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0330	FGTTVPXB_CDS_0330
FGTTVPXB_CDS_0331	239845	239735	-	GCA_017426965.1_65_102-245094	-7.156299001426546	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0331	FGTTVPXB_CDS_0331
FGTTVPXB_CDS_0332	239925	240227	+	GCA_017426965.1_65_102-245094	-139.73021320134444	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0332	FGTTVPXB_CDS_0332
FGTTVPXB_CDS_0333	240217	240306	+	GCA_017426965.1_65_102-245094	-0.0669565527776762	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0333	FGTTVPXB_CDS_0333
FGTTVPXB_CDS_0334	240420	241019	+	GCA_017426965.1_65_102-245094	-104.72569857834608	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0334	FGTTVPXB_CDS_0334
FGTTVPXB_CDS_0335	242198	241080	-	GCA_017426965.1_65_102-245094	-90536645.50445238	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0335	FGTTVPXB_CDS_0335
FGTTVPXB_CDS_0336	242364	242972	+	GCA_017426965.1_65_102-245094	-4146.457428505552	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0336	FGTTVPXB_CDS_0336
FGTTVPXB_CDS_0337	243119	244993	+	GCA_017426965.1_65_102-245094	-222364525993.4131	8572	172.0	0.357	8.926e-47	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0337	FGTTVPXB_CDS_0337
